"","OBJECTID","PROVINCE","DISTRICT","TEHSIL","SHAPE_Leng","Area_Sq_Km","Shape_Le_1","Shape_Area","id","penta1_in_clinic","penta3_in_clinic","penta1_out_clinic","penta3_out_clinic","penta1_ratio","penta3_ratio","OutreachClinicRatio","vaccinations","penta1","penta2","penta3"
"402",405,"PUNJAB","SARGODHA","BHALWAL",1.86984630083,1282.58564193,1.86984629344,0.122544463329,"402",2578,4833,-40481,29765,-0.0680157243489961,-0.0718475073313783,-14.9183673469388,0,17101,16433,16121
"403",406,"PUNJAB","SARGODHA","KOT MOMIN",1.45493377696,893.807035936,1.45493377581,0.085142475251,"403",1200,2680,-22164,10998,-0.0572409845449342,-0.058415328845158,-18.1187943262411,0,4410,4479,4599
"404",407,"PUNJAB","SARGODHA","SAHIWAL",1.58309796123,759.890241673,1.58309795635,0.0723090025332,"404",2778,4401,-11543,84149,-0.316942384483742,2.06566104702751,-0.515893470790378,0,45813,44292,45750
"405",408,"PUNJAB","SARGODHA","SARGODHA",2.67225025812,1457.87583697,2.6722502514,0.138883927065,"405",3015,5116,-37090,61992,-0.088481291269259,-0.113226452905812,-9.83185840707965,0,26688,26751,25596
"406",409,"PUNJAB","SARGODHA","SHAHPUR",1.55640045413,788.007613057,1.55640045276,0.0752400384685,"406",1246,2326,-23166,15231,-0.0568430656934307,-0.0585669102410296,-18.0744878957169,0,5921,5926,5817
"407",410,"PUNJAB","SARGODHA","SILLANWALI",1.76430128771,611.342590105,1.76430128796,0.0580984094791,"407",1085,1675,-14823,18869,-0.0789780171786286,-0.081276432141484,-13.3036896877956,0,11065,11290,11180
"408",411,"PUNJAB","SHEIKHUPURA","FEROZEWALA",1.41514857599,459.805425732,1.41514858,0.0435004213713,"408",1716,3523,-40166,21296,-0.044629388816645,-0.0513108997306604,-20.4890365448505,0,6060,7343,6973
"409",412,"PUNJAB","SHEIKHUPURA","MURIDKE",1.94167806466,949.578587079,1.94167806354,0.0899762354387,"409",1406,3248,-34170,29820,-0.0429129532413625,-0.063387343642793,-16.7760199833472,0,7162,7972,8413
"410",413,"PUNJAB","SHEIKHUPURA","SHARAK PUR",1.04654892947,375.597609276,1.04654892998,0.035484737582,"410",329,691,-3919,5847,-0.0916434540389972,-0.094560669456067,-11.5752212389381,0,1337,1453,1595
"411",414,"PUNJAB","SHEIKHUPURA","SHEIKHUPURA",2.18057511454,1260.02466276,2.1805751113,0.11936723864,"411",2121,5819,-42382,60744,-0.0526812548123494,-0.0721849026528521,-14.8533123028391,0,14902,17223,17529
"412",415,"PUNJAB","SIALKOT","DASKA",1.76277526185,754.418009897,1.76277525861,0.0718298774709,"412",3757,7658,-75555,34252,-0.0523273628791888,-0.054141794952351,-19.4700193423598,0,11278,11423,11661
"413",416,"PUNJAB","SIALKOT","PASRUR",1.8182561578,1022.20627572,1.89875036322,0.0972607312646,"413",3199,5958,-75571,30917,-0.0442021776377605,-0.0482466425902475,-21.7268308489955,0,10074,10746,10979
"414",417,"PUNJAB","SIALKOT","SAMBRIAL",0.93038272012,361.486892952,0.930382718135,0.0345015695785,"414",1688,3093,-38990,16277,-0.0452522652940861,-0.0493683896422532,-21.2558764271323,0,5816,6019,6209
"415",418,"PUNJAB","SIALKOT","SIALKOT",1.67129765589,973.159471441,1.98059957331,0.0929130177081,"415",3469,6024,-86400,58081,-0.0418299550228503,-0.0512595690149395,-20.5085526315789,0,16142,18034,18589
"416",419,"PUNJAB","TOBA TEK SINGH","GOJRA",1.76805820098,691.338835198,1.76805820536,0.0652422067394,"416",1273,2705,-18016,24370,-0.076031774472914,-0.0784237474884957,-13.7512396694215,0,10596,10196,10820
"417",421,"PUNJAB","TOBA TEK SINGH","TOBA TEK SINGH",2.28525495695,1270.46165257,2.28525496359,0.119640397247,"417",3548,4529,-63746,42212,-0.0589388351772484,-0.0660719450067852,-16.1350168350168,0,15307,14989,15094
"418",422,"PUNJAB","VEHARI","BUREWALA",2.32533132057,1501.83236697,2.32533131861,0.140263986149,"418",3343,4687,-65086,41555,-0.0541437895793855,-0.064386914917291,-16.5311059907834,0,23884,21991,23688
"419",423,"PUNJAB","VEHARI","MAILSI",2.7438280031,1600.70171242,2.74382800834,0.149272386179,"419",4221,6640,-82139,39364,-0.054172335018866,-0.0567701821376677,-18.614880952381,0,19777,19080,22393
"420",424,"PUNJAB","VEHARI","VEHARI",2.2305024581,1391.50062985,2.2305024555,0.129881336181,"420",2169,3395,-38223,32961,-0.0601597603594608,-0.0628917961297356,-16.9003250270856,0,18052,16516,17629
"552",420,"PUNJAB","TOBA TEK SINGH","KAMALIA",2.2263451707,1117.0210278,2.2259433776,0.104929680598,"552",2321,2902,-34363,27229,-0.0724361775170089,-0.0750513046027558,-14.32421875,0,6253,6174,6485
"553",350,"PUNJAB","KHANEWAL","MIAN CHANNU",1.95870851483,1025.93116554,1.95830672507,0.0961376073697,"553",3286,5987,-65025,49985,-0.0532240561071608,-0.0499711875175461,-21.011531638084,0,18441,17927,20024
